"target_sequence","student_id","assignment_completed","problems_completed"
PSAVTUH,74637,1,6
PSAVTUH,74639,0,1
PSAVUK7,74717,0,7
PSAVUK8,74717,1,3
PSAVUK7,74723,0,1
PSAVUK7,74724,0,1
PSAVUK7,74725,0,1
PSAVUK7,74726,0,3
PSAVUK8,74729,0,1
PSAVUK8,74730,0,2
PSAVUK8,74735,1,7
PSAVUK8,74736,0,3
PSAVUK8,74737,1,3
PSAVUK8,75264,1,9
PSAVUK8,75530,1,5
PSAVUK8,75532,1,7
PSAVUK8,75600,1,11
PSAVUK8,75602,1,7
PSAVUK7,75606,0,2
PSAVUK8,75606,0,10
PSAVUK8,75608,0,10
PSAVUK7,75609,0,1
PSAVUGR,75611,1,4
PSAVUK7,75611,0,10
PSAVUK8,75611,1,3
PSAVUK7,75615,0,4
PSAVUK8,75615,1,3
PSAVUK7,75736,0,1
PSAVUK8,75736,0,2
PSAVUK7,75740,0,3
PSAVUK7,75741,0,3
PSAVUGR,75742,1,6
PSAVUK8,75744,0,10
PSAVUK8,75745,1,3
PSAVUK8,75746,1,3
PSAVUK7,75756,0,4
PSAVUK8,75756,0,10
PSAVUK8,75767,0,3
PSA2H6G,76255,1,3
PSAVUF5,76497,0,1
PSAVUK7,77010,1,6
PSAVUK8,77010,1,3
PSAVUK8,77011,0,10
PSAVUK7,77012,0,2
PSAVUK8,77012,1,4
PSAVUK8,77015,0,2
PSAVTV6,78288,1,3
PSAVUF5,78521,0,3
PSA2H6G,78633,0,2
PSA2H6G,78642,1,7
PSA2H6G,78645,0,10
PSA2H6G,78646,1,9
PSA2H6G,78649,1,3
PSA2H6G,78651,1,3
PSA2H6G,78690,1,3
PSA2H6G,78701,1,3
PSA2H6G,78704,0,3
PSA2H6G,78727,0,2
PSA2H6G,79004,1,4
PSA2H6G,79006,1,4
PSA2H6G,79007,0,8
PSA2H6G,79010,1,3
PSA2H6G,79012,1,3
PSA2H6G,79015,1,3
PSA2H6G,79023,1,5
PSA2H6G,79024,1,5
PSA2H6G,79025,1,3
PSA2H6G,79026,1,4
PSA2H6G,79027,1,3
PSA2H6G,79028,0,4
PSA2H6G,79067,1,5
PSA2H6G,79588,1,4
PSA2H6G,79664,0,10
PSA2H6G,79678,1,8
PSAVUK8,79791,0,10
PSA2H6G,80477,1,5
PSA2H6G,80562,1,3
PSA2H6G,80564,1,3
PSA2H6G,80567,1,4
PSA2H6G,80579,1,3
PSA2H6G,80585,1,8
PSA2H6G,80592,0,1
PSAVUK8,81804,1,3
PSA2H6G,82012,1,3
PSAVUK8,82575,1,20
PSAVUK8,82620,1,3
PSA2H6G,82864,1,3
PSA2H6G,82917,1,3
PSA2H6G,82918,1,8
PSA2H6G,82921,1,4
PSA2H6G,82922,1,3
PSA2H6G,82924,1,3
PSA2H6G,82925,1,3
PSAVUK8,83028,0,1
PSA2H6G,83049,1,3
PSA2H6G,83050,1,3
PSA2H6G,83051,1,3
PSA2H6G,83052,1,3
PSA2H6G,83053,1,3
PSA2H6G,83054,1,7
PSA2H6G,83219,0,3
PSA2H6G,83220,1,3
PSA2H6G,83221,1,3
PSA2H6G,83224,1,3
PSA2H6G,83225,1,6
PSA2H6G,83236,1,3
PSA2H6G,83271,1,6
PSAVUK8,83528,1,9
PSAVUK8,83529,1,18
PSAVUK8,83530,0,2
PSAVUK8,83531,1,19
PSAVUK8,83532,1,5
PSAVUK8,83533,1,18
PSAVUK8,83534,1,3
PSAVUK8,83535,1,7
PSAVUK8,83536,0,8
PSAVUK8,83537,1,11
PSAVUK8,83538,1,3
PSAVUK8,83539,1,3
PSAVUK8,83540,1,7
PSAVUK8,83541,1,18
PSAVUK8,83542,0,8
PSAVUK8,83543,1,3
PSAVUK8,83560,0,7
PSAVUK8,83839,1,10
PSAVUK8,83840,1,12
PSAV9DV,83841,0,1
PSAVUK8,83841,1,12
PSAV9DV,83845,0,1
PSAVUK8,83845,1,3
PSAV9DV,83847,1,15
PSAVUK8,83847,1,21
PSAV9DV,83850,0,2
PSAVUK8,83850,1,3
PSAV9DV,83853,0,4
PSAVUK8,83853,0,1
PSAVUK8,83855,0,1
PSAVUK8,83858,0,6
PSAVUK8,83859,1,9
PSAVUK8,83860,1,3
PSAVUK8,83868,1,5
PSAVUK8,83869,1,5
PSAVUK8,83870,1,6
PSAVUK8,83871,1,8
PSAVUK8,83872,1,5
PSAVUK8,83873,1,6
PSAVUAR,83874,1,3
PSAVUK8,83875,1,3
PSAVUK8,83878,1,10
PSAVUK8,83879,1,11
PSAVUK8,83883,1,9
PSAVUK8,83888,1,16
PSAVUK8,83889,1,4
PSAVUK8,83890,0,11
PSAVUK8,83891,1,20
PSAVUK8,83893,0,3
PSAVUK8,83895,1,10
PSAVUK8,83896,0,6
PSAVUAR,83902,0,5
PSAV9DV,84190,1,7
PSAV9DV,84227,1,4
PSAVTVJ,84227,1,3
PSAWU7D,84227,1,7
PSAVTVJ,84228,1,3
PSA2H6G,84413,1,10
PSA2H6G,84460,0,4
PSAVUK8,84562,0,2
PSAWU7D,84687,1,8
PSAWU7D,84691,0,5
PSAWU7D,84692,0,1
PSAWU7D,84694,1,7
PSAWU7D,84697,1,5
PSAWU7D,84701,1,5
PSA2H6G,84709,1,4
PSAWU7D,84712,0,4
PSAWU7D,84714,1,8
PSAVUK8,85028,0,2
PSAVUK8,85030,1,4
PSAVTVJ,85214,1,3
PSAVUK8,85224,1,4
PSAVUK8,85225,1,6
PSAVUK8,85226,1,3
PSAVUK8,85227,1,3
PSAVUK8,85228,1,6
PSAVUK8,85229,0,10
PSAVUK8,85230,1,5
PSAVUK8,85231,1,3
PSAVUK8,85232,1,3
PSAVUK8,85233,0,11
PSAVUK8,85234,1,5
PSAVUK8,85235,1,6
PSAVUK8,85236,1,3
PSAVUK8,85237,1,8
PSAVUK8,85238,0,11
PSAVUK8,85240,1,11
PSAVUK8,85241,1,8
PSAVUK8,85242,1,10
PSAVUK8,85266,1,5
PSAVUK8,85267,1,3
PSAVUK8,85268,1,4
PSAVUK8,85269,1,3
PSAVUK8,85270,0,5
PSAVUK8,85310,1,3
PSA2H6G,85541,0,1
PSAVUGY,86066,0,1
PSA2H6G,86158,1,6
PSA2H6G,86162,1,9
PSA2H6G,86167,0,3
PSA2H6G,86171,1,3
PSA2H6G,86172,1,3
PSA2H6G,86174,1,3
PSA2H6G,86176,1,6
PSA2H6G,86179,1,3
PSA2H6G,86180,0,6
PSAVUGY,86254,1,3
PSAVUK7,86254,0,1
PSA2H6G,86595,0,1
PSA2H6G,86601,1,3
PSAVTVJ,87188,1,3
PSAVUK8,87343,0,10
PSA2H6H,87418,1,3
PSAV9DV,87418,1,4
PSAV9DV,87419,0,4
PSA2H6H,87420,0,2
PSA2H6H,87421,1,4
PSAV9DV,87421,0,8
PSA2H6H,87422,1,5
PSAV9DV,87422,0,2
PSA2H6H,87423,1,6
PSAV9DV,87423,1,3
PSA2H6H,87424,1,3
PSAV9DV,87424,0,3
PSA2H6H,87425,0,1
PSAV9DV,87425,0,3
PSA2H6H,87426,0,7
PSAV9DV,87426,1,7
PSA2H6H,87427,1,5
PSAV9DV,87427,1,3
PSA2H6H,87428,1,3
PSAV9DV,87428,0,3
PSA2H6H,87430,1,4
PSAV9DV,87430,1,4
PSA2H6H,87431,1,3
PSAV9DV,87431,1,3
PSAV9DV,87434,0,3
PSA2H6H,87435,1,3
PSAV9DV,87435,1,3
PSAV9DV,87436,0,3
PSA2H6H,87438,1,4
PSAV9DV,87438,1,6
PSA2H6H,87440,1,5
PSAV9DV,87440,1,3
PSA2H6H,87441,1,8
PSAV9DV,87441,1,6
PSA2H6H,87442,1,3
PSAV9DV,87442,1,3
PSA2H6H,87443,0,1
PSAV9DV,87444,0,2
PSA2H6H,87446,1,4
PSAV9DV,87446,1,7
PSA2H6H,87448,0,5
PSA2H6H,87451,1,7
PSAV9DV,87451,1,4
PSA2H6H,87455,0,10
PSA2H6H,87458,1,4
PSAV9DV,87458,0,1
PSA2H6H,87465,1,3
PSAV9DV,87465,1,3
PSA2H6G,87549,1,8
PSAVUA4,87641,1,9
PSAV9DV,87642,0,10
PSAVUA4,87642,1,3
PSAVUK7,87642,1,4
PSAV9DV,87643,1,7
PSAVUA4,87643,1,5
PSAVUK7,87643,1,4
PSAV9DV,87644,1,6
PSAVUA4,87644,1,5
PSAVUK7,87644,1,4
PSAV9DV,87645,1,3
PSAVUA4,87645,1,7
PSAVUK7,87645,1,3
PSAV9DV,87646,1,3
PSAVUA4,87646,1,3
PSAVUK7,87646,1,5
PSAV9DV,87647,1,3
PSAVUA4,87647,1,3
PSAVUK7,87647,1,5
PSAV9DV,87648,1,10
PSAVUA4,87648,1,8
PSAVUK7,87648,1,5
PSAV9DV,87649,1,4
PSAVUA4,87649,1,7
PSAVUK7,87649,1,18
PSAV9DV,87650,0,1
PSAVUA4,87650,1,9
PSAVUK7,87650,1,7
PSAV9DV,87651,1,3
PSAVUA4,87651,1,9
PSAVUK7,87651,1,6
PSAVUA4,87652,1,3
PSAVUA4,87654,1,4
PSAVUK7,87654,1,4
PSAV9DV,87657,1,4
PSAVUA4,87657,0,10
PSAVUK7,87657,0,5
PSAV9DV,87690,1,3
PSAVUA4,87690,0,4
PSAVUK7,87690,1,5
PSAV9DV,87691,1,5
PSAVUA4,87691,1,6
PSAVUK7,87691,1,3
PSAV9DV,87692,1,8
PSAVUA4,87692,1,3
PSAVUK7,87692,1,10
PSAV9DV,87693,0,3
PSAVUA4,87693,1,7
PSAVUK7,87693,1,5
PSAV9DV,87695,1,5
PSAVUA4,87695,1,5
PSAVUK7,87695,1,19
PSAV9DV,87696,1,8
PSAVUA4,87696,1,7
PSAVUK7,87696,1,5
PSAV9DV,87697,0,4
PSAVUA4,87697,1,6
PSAVUK7,87697,1,3
PSAV9DV,87698,1,4
PSAVUA4,87698,1,4
PSAVUK7,87698,1,8
PSAV9DV,87699,1,5
PSAVUA4,87699,1,10
PSAVUK7,87699,1,7
PSAV9DV,87700,1,3
PSAVUA4,87700,1,14
PSAVUK7,87700,1,4
PSAV9DV,87701,1,3
PSAVUA4,87701,1,4
PSAVUK7,87701,1,5
PSAV9DV,87702,0,7
PSAVUA4,87702,0,4
PSAVUK7,87702,1,4
PSAV9DV,87703,1,13
PSAVUA4,87703,1,3
PSAVUK7,87703,1,3
PSAV9DV,87704,1,6
PSAVUA4,87704,1,3
PSAVUK7,87704,1,3
PSAV9DV,87705,1,5
PSAVUA4,87705,1,3
PSAVUK7,87705,1,5
PSAV9DV,87857,1,3
PSAVUK7,87923,0,1
PSAVUA4,88179,1,7
PSAV9DV,88543,0,1
PSAV9DV,88779,1,3
PSAVUA4,88779,1,5
PSAVUK7,88779,1,4
PSAVUK8,88826,0,10
PSAVUK8,88828,1,3
PSAVUK8,88829,1,4
PSAVUK8,88830,1,5
PSAVUK8,88831,1,5
PSAVUK8,88832,0,1
PSAVUK8,88834,1,7
PSAVUK8,88835,1,8
PSAVUK8,88837,1,8
PSAVUK8,88839,0,8
PSAVUK8,88840,1,8
PSAVUK8,88841,1,9
PSAVUK8,88842,0,2
PSAVUK8,88843,0,2
PSAVUK8,88845,0,3
PSAVUK8,88847,0,10
PSAVUK8,89508,0,10
PSAVUK8,90905,1,3
PSAVTUH,91178,1,3
PSAVTUU,91178,1,7
PSAVTV6,91178,0,32
PSAVUAR,91178,0,4
PSAVTUU,91179,0,1
PSAVTV6,91179,0,10
PSAVUAR,91179,0,2
PSAVTV6,91181,1,3
PSAVUAR,91181,1,8
PSA2H6G,91347,1,5
PSA2H6G,91967,1,3
PSAVUK7,91967,1,10
PSA2H6G,91969,1,3
PSAVTVJ,91969,1,4
PSAVUK7,91969,0,13
PSAVTVJ,91988,1,4
PSAVUK7,91988,0,10
PSA2H6G,91996,0,14
PSAVUGR,91996,1,9
PSAVUK7,91996,1,6
PSA2H6G,92000,1,4
PSAVTVJ,92000,1,3
PSAVUK7,92000,0,3
PSAVUA4,92033,1,3
PSAVUA4,92034,1,5
PSAVUA4,92035,0,1
PSAVUA4,92036,1,4
PSAVUA4,92037,0,1
PSAVUA4,92038,1,12
PSAVUA4,92040,1,5
PSAVUA4,92041,1,5
PSAVUA4,92042,0,1
PSAVUA4,92045,1,3
PSAVUA4,92046,0,3
PSAVUA4,92047,1,5
PSAVUA4,92050,1,5
PSAVUA4,92054,0,4
PSAVUA4,92056,1,13
PSAVUA4,92058,1,5
PSAVUK7,92245,0,1
PSA2H6G,92714,1,5
PSAVUK7,92714,1,6
PSAVTUH,92792,1,3
PSAVTUU,92792,1,5
PSAVTV6,92792,1,13
PSAVUAR,92792,1,11
PSAVTUH,92795,1,4
PSAVTUU,92795,0,2
PSAVTVJ,92960,1,3
PSAVTVJ,92961,1,3
PSAVTVJ,92962,1,3
PSAVTVJ,92964,1,5
PSAVTVJ,92965,1,5
PSAVTVJ,92967,1,4
PSAVTVJ,92968,1,3
PSAVTVJ,92969,1,5
PSAVTVJ,92970,1,3
PSAVTVJ,92973,1,4
PSAVTVJ,92974,1,5
PSAVTVJ,92975,1,3
PSAVTVJ,92976,1,4
PSAVTVJ,92978,0,2
PSAVTVJ,93008,1,3
PSAVTVJ,93060,0,6
PSAVUGY,93471,1,5
PSAVUGY,93474,1,5
PSAVUGY,93475,1,5
PSAVUGY,93476,0,6
PSAVUGY,93477,0,10
PSAVUGY,93478,0,10
PSAVUGY,93485,1,9
PSAVUGY,93488,0,3
PSAVUGY,93491,0,10
PSAVUGY,93494,1,13
PSAVUGY,93499,1,4
PSAVTVJ,93586,0,1
PSAVTVJ,93620,1,3
PSAWU7D,93620,1,18
PSAVUGY,93754,0,1
PSAVUGY,93762,0,3
PSAVUGY,93775,1,3
PSA2H6G,94165,1,3
PSAVTVJ,94165,1,3
PSAVUGR,94165,1,7
PSAVUK7,94165,1,4
PSAVUF5,94190,0,3
PSAVUF5,94195,1,8
PSAVUF5,94197,1,5
PSAVUF5,94200,1,9
PSAVUF5,94205,1,3
PSAVUF5,94206,1,4
PSAVUF5,94208,1,3
PSAVUF5,94209,1,5
PSAVUF5,94210,1,3
PSAVUF5,94212,0,6
PSAVUF5,94343,1,4
PSAVUF5,94344,1,3
PSAVUF5,94346,1,5
PSAVUF5,94347,1,4
PSAVUF5,94348,0,9
PSAVUF5,94349,1,3
PSAVUF5,94350,1,5
PSAVUF5,94351,0,2
PSAVUF5,94352,1,3
PSAVUF5,94353,1,3
PSAVUF5,94354,1,3
PSAVUF5,94359,1,3
PSAVUF5,94497,0,1
PSAVUF5,94499,1,4
PSAVUF5,94502,1,3
PSAVUF5,94503,1,3
PSAVUGY,94782,0,10
PSAVTVJ,95208,1,4
PSAVTUH,95326,1,3
PSAVTUH,95327,1,4
PSAV9DV,95335,0,2
PSAV9DV,95336,1,3
PSAV9DV,95339,0,5
PSAV9DV,95344,1,6
PSAV9DV,95364,0,4
PSAV9DV,95369,0,2
PSAV9DV,95378,1,5
PSAV9DV,95379,1,14
PSAV9DV,95380,0,2
PSAV9DV,95391,1,4
PSAV9DV,95392,0,2
PSAVTUH,95434,0,20
PSAV9DV,95605,1,4
PSAV9DV,95606,1,3
PSAV9DV,95608,0,8
PSAV9DV,95612,1,5
PSAV9DV,95614,1,3
PSAV9DV,95615,1,7
PSAV9DV,95625,1,12
PSAV9DV,95626,1,10
PSAV9DV,95629,0,5
PSAV9DV,95630,1,3
PSAV9DV,95632,0,1
PSAV9DV,95683,1,9
PSAV9DV,95684,1,3
PSAV9DV,95685,1,3
PSAV9DV,95686,1,4
PSAV9DV,95687,1,7
PSAV9DV,95688,1,4
PSAV9DV,95689,1,6
PSAV9DV,95691,1,3
PSAV9DV,95695,0,3
PSAV9DV,95697,1,3
PSAV9DV,95698,1,3
PSAV9DV,95702,1,5
PSAVTUH,95883,1,10
PSAHK8,95987,1,4
PSAVUMA,95987,1,9
PSAV9DV,96153,0,1
PSAVUA4,96237,1,7
PSAV9DV,96603,0,3
PSA2H6G,96974,1,14
PSAVTVJ,97578,1,5
PSAVTVJ,97579,0,8
PSAVTVJ,97580,1,4
PSAVTVJ,97581,1,4
PSAVTVJ,97582,1,7
PSAVTVJ,97584,1,3
PSAVTVJ,97585,1,8
PSAVTVJ,97587,1,3
PSAVTVJ,97588,1,3
PSAVTVJ,97590,1,6
PSA2H6G,98053,1,17
PSA2H6G,98126,1,3
PSA2H6G,98302,0,4
PSAVUA4,98526,1,4
PSAVUK8,98526,1,5
PSAVUK8,98579,1,9
PSAVTVJ,99104,0,2
PSAVUGY,99106,1,3
PSAVTVJ,99108,1,4
PSAVTVJ,99109,1,5
PSAVUK7,99121,0,1
PSAVUGY,99127,1,3
PSAVUK7,99127,0,4
PSAVUK7,99136,0,1
PSAVUGY,99292,1,3
PSAVTVJ,99293,0,2
PSAVUGY,99299,1,3
PSAVTVJ,99303,1,3
PSAVUGY,99303,1,3
PSAVUK7,99303,0,1
PSAVTVJ,99306,1,3
PSAVUGY,99306,1,3
PSAVTVJ,99311,1,8
PSA2H6G,99329,1,4
PSA2H6G,99332,0,5
PSAVUGY,99333,1,3
PSAVUGY,99336,1,3
PSAVUGY,99346,1,3
PSAVUGY,99347,1,3
PSAVUGY,99348,1,6
PSAVUGY,99367,1,3
PSAVTUH,99368,1,3
PSAVTUU,99368,1,3
PSAVUAR,99368,0,23
PSAVUGY,99368,1,3
PSAVTUH,99369,1,5
PSAVTUU,99369,1,4
PSAVUAR,99369,1,7
PSAVUGY,99369,1,3
PSAVTUH,99371,1,3
PSAVTUU,99371,1,3
PSAVUAR,99371,1,6
PSAVUGY,99371,1,6
PSAVTUH,99373,1,5
PSAVUAR,99373,1,20
PSAVUGY,99373,0,2
PSAVTUH,99375,1,3
PSAVTUU,99375,1,3
PSAVUAR,99375,0,1
PSAVUGY,99375,0,1
PSAVTUH,99376,1,3
PSAVTUU,99376,1,3
PSAVUAR,99376,0,11
PSAVUGY,99376,1,6
PSAVTUH,99377,1,3
PSAVTUU,99377,0,2
PSAVUGY,99377,0,2
PSAVTUH,99378,1,3
PSAVUAR,99378,0,8
PSAVUGY,99378,1,3
PSAVTUH,99379,1,3
PSAVTUU,99379,1,3
PSAVUAR,99379,1,9
PSAVUGY,99379,1,5
PSAVTUH,99380,1,3
PSAVTUU,99380,1,3
PSAVUAR,99380,1,4
PSAVUGY,99380,1,3
PSAVTUH,99381,1,3
PSAVUAR,99381,0,10
PSAVTUH,99382,1,3
PSAVTUU,99382,1,3
PSAVUAR,99382,1,12
PSAVUGY,99382,1,3
PSAVTUH,99383,1,3
PSAVTUU,99383,1,3
PSAVUAR,99383,0,6
PSAVUGY,99383,1,3
PSAVTUH,99384,1,3
PSAVTUU,99384,1,5
PSAVUAR,99384,0,10
PSAVUGY,99384,0,2
PSAVTUH,99385,1,3
PSAVTUU,99385,1,3
PSAVUAR,99385,0,4
PSAVTUH,99386,1,3
PSAVUAR,99386,0,2
PSAVUGY,99386,0,1
PSAVTUH,99387,1,3
PSAVTUU,99387,1,4
PSAVUAR,99387,0,1
PSAVUGY,99387,1,3
PSAVTUH,99388,1,8
PSAVTUU,99388,1,3
PSAVUAR,99388,0,4
PSAVUGY,99388,0,8
PSAVTUH,99389,1,3
PSAVTUU,99389,1,3
PSAVUAR,99389,1,9
PSAVUGY,99389,1,3
PSAVTVJ,99504,1,3
PSAVTVJ,99512,1,4
PSAVTVJ,99515,1,5
PSAVUK7,99517,0,3
PSAVUF5,99587,1,6
PSAVUF5,99588,0,2
PSAVUF5,99589,1,6
PSAVUF5,99590,0,7
PSAVUF5,99591,1,3
PSAVUF5,99593,1,3
PSAVUF5,99594,1,7
PSAVUF5,99595,1,6
PSAVUF5,99598,1,4
PSAVUF5,99600,1,12
PSAVUF5,99601,1,5
PSAVUF5,99603,1,4
PSAVUF5,99604,1,4
PSAVUF5,99605,0,2
PSAVUF5,99606,1,4
PSAVUF5,99607,1,7
PSAVUF5,99862,1,6
PSAVTUH,99904,1,3
PSAVTUU,99904,1,3
PSAVUAR,99904,1,3
PSAVUGY,99904,1,4
PSAVUGY,99907,1,3
PSAVUF5,99935,1,9
PSAVUF5,99936,0,1
PSAVUF5,99937,0,10
PSAVUF5,99938,0,4
PSAVUF5,99940,1,10
PSAVUF5,99941,1,8
PSAVUF5,99942,1,10
PSAVUF5,99943,1,3
PSAVUF5,99944,0,2
PSAVUF5,99945,0,2
PSAVUF5,99946,0,1
PSAVUF5,99947,1,5
PSAVUF5,99949,0,1
PSAVUF5,99950,1,12
PSAVUF5,99951,1,12
PSAVUF5,99952,1,9
PSAVUF5,99954,1,5
PSAVUF5,99956,0,1
PSAVUF5,99957,1,9
PSAVUF5,99959,1,5
PSAVUF5,99961,0,4
PSAVUF5,99964,1,4
PSAVUF5,99966,0,2
PSAVUF5,99969,0,1
PSAVTVJ,100418,1,6
PSAVUGY,100418,1,3
PSAVUK7,100418,0,4
PSAVUF5,100472,1,9
PSAVUF5,100473,0,2
PSAVUF5,100474,1,3
PSAVUF5,100475,1,5
PSAVUF5,100476,1,3
PSAVUF5,100477,1,5
PSAVUF5,100478,1,4
PSAVUF5,100480,0,2
PSAVUF5,100481,1,4
PSAVUF5,100483,1,3
PSAVUF5,100484,1,4
PSAVUF5,100485,1,4
PSAVUF5,100488,0,4
PSAVUF5,100492,0,1
PSAVUF5,100496,1,4
PSAVUGY,100507,1,6
PSAVUF5,100568,1,5
PSAVUF5,100570,1,5
PSAVUF5,100572,1,3
PSAVUF5,100577,0,1
PSAVUK7,101026,0,12
PSAVUA4,101037,0,9
PSAVUK8,101037,0,5
PSAVUA4,101038,0,4
PSAVUA4,101039,0,8
PSAVUA4,101040,1,11
PSAVUK8,101040,1,22
PSAVUA4,101043,1,6
PSAVUA4,101044,0,1
PSAVUK8,101044,1,7
PSAVUA4,101045,0,2
PSAVUK8,101045,1,5
PSAVUK8,101046,0,12
PSAVUA4,101065,1,4
PSAVUK8,101065,1,5
PSAVUA4,101066,0,2
PSAVUK8,101066,1,3
PSAVUA4,101067,0,1
PSAVUK8,101067,0,4
PSAVUA4,101068,1,3
PSAVUK8,101068,1,3
PSAVUA4,101069,1,8
PSAVUK8,101069,1,13
PSAVUK8,101070,0,10
PSAVUK8,101077,0,6
PSAVUA4,101101,1,9
PSAVUK8,101101,1,10
PSAVUK8,101103,0,2
PSAVUA4,101104,0,3
PSAVUK8,101104,1,6
PSAVUK8,101105,0,5
PSAVUA4,101322,1,4
PSAVUK8,101322,1,3
PSAVUA4,101327,1,22
PSAVUK8,101327,1,3
PSAVUA4,101330,1,4
PSAVUK8,101330,1,4
PSAVUA4,101340,1,3
PSAVUK8,101340,1,5
PSAVUA4,101342,1,6
PSAVUK8,101342,1,3
PSAVUA4,101343,1,5
PSAVUK8,101343,1,3
PSAVUA4,101446,1,8
PSAVUK8,101446,1,3
PSAVUA4,101462,1,4
PSAVUK8,101462,1,3
PSAVUK8,101528,1,3
PSAVUK8,101529,0,1
PSAVUA4,101532,0,4
PSAVUA4,101538,1,8
PSAVUK8,101538,1,5
PSAVUA4,101540,0,9
PSAVUK8,101540,0,8
PSAVUA4,101721,1,5
PSAVUK8,101721,1,13
PSAVUA4,101723,1,4
PSAVUK8,101723,1,11
PSAVUA4,101724,1,3
PSAVUK8,101724,1,3
PSAVUA4,101726,1,11
PSAVUK8,101726,1,25
PSAVUA4,101733,1,5
PSAVUK8,101733,1,3
PSAVUA4,101857,0,1
PSAVUK8,101857,0,1
PSAVUA4,102115,1,12
PSAVUA4,102117,1,4
PSAVUK8,102117,1,7
PSAVUA4,102123,1,6
PSAVUGY,102288,1,3
PSAVUGY,102289,1,3
PSAVUGY,102290,1,3
PSAVUGY,102291,0,3
PSAVUGY,102293,1,3
PSAVUGY,102294,1,3
PSAVUGY,102295,1,3
PSAVUGY,102296,1,3
PSAVUGY,102297,1,5
PSAVUGY,102298,1,3
PSAVUGY,102299,1,10
PSAVUGY,102300,1,3
PSAVUGY,102301,1,3
PSAVUGY,102302,1,3
PSAVUGY,102303,1,3
PSAVUGY,102304,1,3
PSAVTUH,102305,1,4
PSAVUGY,102305,1,3
PSAVUF5,102464,1,3
PSAVTVJ,102767,1,6
PSAVUK7,102785,0,11
PSAVTVJ,102971,1,4
PSAVUF5,103113,1,5
PSAV9DV,103116,0,9
PSAVTVJ,103116,1,7
PSAVUGY,103224,1,3
PSAVUGY,103226,1,3
PSAVUF5,103248,1,3
PSAVUA4,103320,0,4
PSAVUK8,103320,1,3
PSAVUA4,103339,0,4
PSAVUK8,103339,1,4
PSAVUF5,103554,1,3
PSAVUF5,103555,0,1
PSAVUF5,103691,1,6
PSAVUA4,104475,1,7
PSAVUK8,104475,1,3
PSAVUA4,104620,0,3
PSAVUA4,104677,1,3
PSAVUA4,104680,1,3
PSAHK8,104743,1,5
PSAVUMA,104743,1,4
PSAVUF5,105135,1,3
PSAVUF5,105136,1,7
PSAVUF5,105137,1,3
PSAVUF5,105138,1,3
PSAVUF5,105139,0,5
PSAVUF5,105255,1,5
PSAVUF5,105256,1,6
PSAVUF5,105257,1,3
PSAVUF5,105258,1,3
PSAVUF5,105261,1,3
PSAVUF5,105264,1,8
PSAV9DV,106055,1,3
PSAVTVJ,106055,1,3
PSA2H6G,107403,1,3
PSAVUGY,107436,1,3
PSAVUGR,107475,1,3
PSAVUK7,107475,0,4
PSAWU7D,107513,0,3
PSAWU7D,107517,0,6
PSAVUK7,107665,0,4
PSAVUK7,107743,0,4
PSAVUK7,107858,0,3
PSAVUK7,107864,0,3
PSA2H6G,108560,0,1
PSA2H6G,108568,0,1
PSA2H6G,108721,0,9
PSAVUK7,108731,0,3
PSA2H6G,108819,1,3
PSA2H6G,108820,1,5
PSAVUK7,108828,0,10
PSAHK8,108919,0,10
PSAHK8,108923,0,3
PSAHK8,108927,1,3
PSAHK8,108932,1,4
PSAHK8,108937,1,6
PSAHK8,108944,1,8
PSAVUGY,109161,1,3
PSAVUGY,109162,1,5
PSAVUGY,109163,1,3
PSAVUGY,109164,1,3
PSAVUGY,109165,1,3
PSAVUGY,109166,1,4
PSAVUGY,109167,1,6
PSAVUGY,109168,1,3
PSAVUGY,109169,1,7
PSAVUGY,109170,1,3
PSAVUGY,109172,1,8
PSAVUGY,109174,1,3
PSAVTVJ,109221,1,5
PSAVTVJ,109223,1,5
PSAWU7D,109229,0,1
PSAVTVJ,109230,1,3
PSAWU7D,109230,1,10
PSAVTVJ,109233,1,3
PSAWU7D,109233,1,8
PSAWU7D,109253,1,4
PSAVTVJ,109256,1,3
PSAWU7D,109256,1,5
PSAVTVJ,109277,1,4
PSAWU7D,109277,0,1
PSAVTUH,109424,1,3
PSAVUGY,109424,1,6
PSAVUGY,109425,1,6
PSAVTUH,109426,1,3
PSAVTUH,109427,1,3
PSAVUGY,109429,0,3
PSAVTUH,109431,1,3
PSAVUGY,109431,1,4
PSAVTUH,109432,1,3
PSAVTVJ,109542,1,3
PSAWU7D,109542,1,7
PSAWU7D,109543,1,6
PSAVTVJ,109545,1,4
PSAWU7D,109545,0,2
PSAVTVJ,109548,1,4
PSAWU7D,109548,0,2
PSAVTVJ,109554,1,3
PSAWU7D,109554,1,9
PSAVTVJ,109557,1,3
PSAVUK7,109697,1,6
PSA2H6G,110756,0,4
PSAVTVJ,111551,1,3
PSAVUME,111551,1,5
PSAVTVJ,111552,1,3
PSAVUME,111552,0,10
PSAVTVJ,111553,1,3
PSA2H6G,111595,1,9
PSA2H6G,111596,0,13
PSAVTVJ,111648,1,4
PSAVUGY,111690,1,6
PSAVUGY,111691,1,3
PSAVUGY,111692,1,8
PSAVUGY,111693,0,1
PSAVUGY,111694,1,4
PSAVUGY,111695,1,4
PSAVUGY,111696,1,8
PSAVUGY,111697,1,3
PSAVUGY,111698,1,7
PSAVUGY,111699,0,3
